,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,classification
1636,351.03515033594084,151566.42849557847,131566.42849557847,1.3,2.3604837541382233,0.5,0.13932379011992857,0.7329616290248312,1.9472723807735166,0.29087853523534174,0.23080075105608627,4.0,1.1306263417005538e-06,115.17628180802396,26.50849228832646,42.23015709004231,0.525741794563084,0.06120744852628417,0.06532382251191884,invalid
1637,350.80227558450855,197345.20702911064,195345.20702911064,1.3,2.583871013836105,0.5,0.25418475007398544,0.7770160717356597,3.415502015768513,0.15141944297649296,0.28951529996499115,3.0,3.3531590903051986e-06,385.0497068325831,2.6002850081986093,96.51714873748884,0.4615930134906129,0.7378368667338207,0.33561694060123376,invalid
1638,361.8071020600539,139196.938779214,119196.93877921399,1.3,1.8499352399830158,0.5,0.10637926618484385,0.5855561419233397,1.2102481417659703,0.2230741922374752,0.175653537749048,4.0,4.6930154615640645e-06,220.76435681100256,16.290309014948836,30.956569224679424,0.707898118100522,0.01582903079455029,0.26440711976896847,invalid
1639,360.5106184473676,298187.90826945513,278187.90826945513,1.3,2.429413457691355,0.5,0.5230337649550753,0.6959339153503908,1.537793941691275,0.18357401104032367,0.20772708558746342,4.0,3.958098474144935e-06,243.0085329212037,28.669702643004253,97.36547403952885,0.3480367867866393,0.027226042144693097,0.6075779355035922,invalid
1640,356.9345725845586,204184.26290154585,184184.26290154585,1.3,2.9006217882836314,0.5,0.3008137020748257,0.676574882180168,1.916433185504129,0.186026768984965,0.2990232586883158,4.0,4.436218758821488e-06,361.94177667942097,19.34958421653319,30.306591935669196,0.29302987404600683,0.9509950739470816,0.9145476241574225,invalid
1641,345.3628132342247,282739.7597860465,262739.7597860465,1.3,1.14968224426348,0.5,0.3959734713138221,0.6735924268801786,3.9879690253629376,0.3190303792411638,0.29910449831819663,5.0,4.417049820423127e-06,32.45542389870017,9.634592715482192,72.67943201133016,0.11968411148267022,0.648849854994075,0.275126248438961,invalid
1642,349.16200617437084,283667.20008663024,263667.20008663024,1.3,2.3437091277729154,0.5,0.5006843199919607,0.6528556264025973,3.7627590791888705,0.2496666824688349,0.2923296625359997,4.0,1.6668046766519548e-06,481.2917198667974,2.6782124169399726,59.70372250109553,0.14220284175466336,0.19961920981353937,0.9666427140859177,invalid
1643,335.75954655256317,271465.1038963281,251465.10389632807,1.3,1.5723450385022135,0.5,0.38894313908716704,0.6374927018041282,2.1109537154295497,0.33229421677856136,0.18101861863082336,4.0,3.497064127922058e-06,376.0113122489302,25.90495809164987,47.798769362711084,0.8677433208588251,0.1295786946590404,0.5583056488520426,invalid
1644,344.9704036527953,144016.59477502943,124016.59477502943,1.3,1.5561019366442277,0.5,0.6996132512357306,0.6021115905242668,1.3336768283963822,0.16978640727492003,0.19123127980578591,4.0,7.787518411874772e-07,345.6229404721102,8.025750792485587,20.757200295366204,0.73448810629957,0.7669524422541631,0.164256617622482,invalid
1645,359.05631197996956,187267.18452759273,164369.75900128402,1.2,2.0,0.2971140725855654,0.5095500332709805,0.7011156494971454,2.3408718156992308,0.3949198274842546,0.19118892158435952,5.0,5.694464714060734e-07,317.01204316835185,39.70837977733387,20.66835538139467,0.0555312850726664,0.10514269908118055,0.45967396615631406,invalid
1646,362.4411636978971,277768.87820101506,229144.4190456238,1.2,2.0,0.15227361301902817,0.18417003795317952,0.7011156494971454,1.9872267084853483,0.3949198274842546,0.23415266376887767,5.0,5.694464714060734e-07,474.5180310798604,13.711184615436766,93.50797458612988,0.0555312850726664,0.10514269908118055,0.9261102749494382,invalid
