id,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,classification
22,361.019045713526,264329.1939202481,262329.1939202481,1.3,1.6288422730587435,0.5,0.270540394076893,0.5800565671858658,3.985011181636981,0.2836059927001614,0.27975026434775946,3.0,5.346519100069829e-07,224.63465282126992,1.9876142726900585,72.088791264761,0.6473834004049899,0.7264100337999213,0.6770544460161179,invalid
23,357.4999239140943,284170.3472024491,282170.3472024491,1.3,1.280946476958991,0.5,0.30148569428441574,0.7353683244058552,2.062855127576974,0.2825662160612613,0.16767407538380844,3.0,4.081736011590538e-06,101.928217850649,24.571427543030303,22.154435031027397,0.38164936415102696,0.8201224690143725,0.8095033150262624,invalid
24,335.7419571230292,145951.84208011805,143951.84208011805,1.3,2.3621009697089823,0.5,0.37393307302784484,0.7591897021081537,2.0153034661415026,0.3115044961267539,0.2980105426704042,3.0,4.046786696619969e-06,40.587891767920574,7.644536131571161,13.234198844604865,0.9231531513205071,0.9408831839029286,0.6597352140400415,invalid
25,358.06836847061504,157711.77006271048,155711.77006271048,1.3,1.6488479398576459,0.5,0.6470847910520011,0.7390670000874915,3.6460126998741305,0.29330635498853985,0.27015281313036105,5.0,4.934020679996363e-06,363.54478101663864,1.097234703986281,48.068478409072135,0.8318928708319425,0.06856962459609078,0.46724489080269704,invalid
26,347.22318495255735,136612.3408386556,134612.3408386556,1.3,2.1188961862839726,0.5,0.4603349839668755,0.797411825008925,3.0993207465388464,0.26092904515182086,0.17620167480611482,4.0,4.855554279379288e-06,489.87906290881403,36.78841730202634,65.5891988558263,0.5887437966519081,0.4504513786498406,0.8014237136284661,invalid
27,341.30661574426153,259797.05642338132,257797.05642338132,1.3,2.809521676276491,0.5,0.657992792498392,0.584179995657087,3.7842874667918602,0.38477291522134766,0.28815922915573333,4.0,3.0256534824423804e-06,85.20546827639892,3.2109727888966995,41.08079362065866,0.5705629531045385,0.8626229875944685,0.9086770269333813,invalid
28,350.80227558450855,197345.20702911064,195345.20702911064,1.3,2.583871013836105,0.5,0.25418475007398544,0.7770160717356597,3.415502015768513,0.15141944297649296,0.28951529996499115,3.0,3.3531590903051986e-06,385.0497068325831,2.6002850081986093,96.51714873748884,0.4615930134906129,0.7378368667338207,0.33561694060123376,invalid
29,340.2041373689898,185569.04692090146,183569.04692090146,1.3,1.5791663029069034,0.5,0.3364729001356741,0.6700805743106767,2.9217175399058917,0.22905629182757933,0.29111782576444756,3.0,1.7662473272163845e-06,171.0068298982217,25.677394045449834,28.482603530631668,0.5086813102947387,0.7147831341533284,0.0036771844704527553,invalid
30,356.7358356894519,149956.39977785276,147956.39977785276,1.3,1.5680148323459546,0.5,0.4513109922499972,0.6452562183761361,2.2859054287893605,0.35863399373610283,0.17041362313724429,5.0,4.638154593612577e-06,225.93183945992382,20.842801700204074,93.34214264654723,0.2980240695433034,0.7513280409289196,0.7340673747854498,invalid
31,344.73161562736453,272772.24619426986,270772.24619426986,1.3,2.9244654360140974,0.5,0.4205771859923613,0.6941613575060401,2.258380430724839,0.3626231658726622,0.1823404351399067,4.0,3.2596026047413235e-06,55.26862052594338,25.044384164502564,36.566188341290434,0.8992750889355957,0.9182987853655409,0.8759867829361675,invalid
32,354.3645682821749,251889.27657040296,249889.27657040296,1.3,1.7610327867463988,0.5,0.22310163052461415,0.554197292879838,3.6860721343177127,0.3156019736046567,0.2279745185688587,5.0,2.4035773718903506e-06,208.89562411207658,16.10577275095943,29.925244806190097,0.23521978885036784,0.18151046096953732,0.48127838486409125,invalid
33,354.98021636775684,266731.99993149634,264731.99993149634,1.3,1.7449595908341557,0.5,0.19860513563315846,0.5525192521117924,2.5442332493399444,0.2718582445895904,0.2604289328631757,5.0,2.4654155351917787e-06,352.60663060802784,26.04440161453275,48.13179561011265,0.9777742259689362,0.32600616565024465,0.3250608429757718,invalid
34,361.2859241901345,203898.76123844046,201898.76123844046,1.3,1.3209646647470508,0.5,0.5421995260467024,0.6831947795598313,1.9856176754336372,0.24457923994064007,0.19767130238839603,5.0,4.7965969871042055e-06,112.361522160024,14.948061598458027,23.567515788914093,0.784435690798734,0.26508519219752785,0.7656664010037192,invalid
35,353.7967167774494,242366.04859785593,240366.04859785593,1.3,2.6693561426966177,0.5,0.40135903960981956,0.7864854727188996,1.7374352191785596,0.35193280401218563,0.21650804141460311,3.0,1.4188959059110915e-06,342.69245271706495,31.790909483847223,54.69838278440889,0.032697021519802194,0.2696753682761886,0.7843444788548455,invalid
36,361.70443153621994,290876.02906080894,288876.02906080894,1.3,1.7905285143766485,0.5,0.6949721847385364,0.5601583373734498,3.3712842946005046,0.19671113203509646,0.1524390118220723,5.0,2.816336564004101e-06,393.19521914356176,23.919299439002646,78.00519210286353,0.831094186614651,0.631703106093538,0.915947863982012,invalid
37,338.1923567957852,193114.1617557365,191114.1617557365,1.3,1.278039692881153,0.5,0.10270802159516551,0.7520263499947042,3.9506139058505387,0.32346582739783414,0.248793363887911,4.0,3.87667762481143e-06,156.55297419507488,5.328525417165056,57.52297793779107,0.5451123765557017,0.025833448829231113,0.22428740649566614,invalid
38,356.11265623743526,257032.3216919357,255032.3216919357,1.3,1.9721820488017194,0.5,0.4800469532019719,0.6312972547820468,3.531537091017907,0.318299553303167,0.292749461563659,5.0,4.588294506873459e-06,183.98867100429797,8.747600839587069,90.13908025894534,0.9594384485461035,0.24384089138310133,0.15959460351907953,invalid
39,339.56665743876476,164625.30124727375,162625.30124727375,1.3,2.681823754161262,0.5,0.5946815318755776,0.7038195311331603,3.516209339796517,0.34855500065024936,0.20547886999771234,3.0,1.5915666616579182e-06,456.0974928753306,3.731781312005701,17.702998582674272,0.2017927386529366,0.057665139251025954,0.2820913367510411,invalid
40,343.17386625516485,239649.02463523595,237649.02463523595,1.3,1.8119190346148573,0.5,0.12162105922417565,0.7990280267502688,3.927657285700249,0.35624279956940724,0.1551426840210246,3.0,2.805170885069809e-06,120.6217814042478,38.276485704651606,68.95520408019006,0.17351529472943308,0.5134200908311622,0.035325742247587257,invalid
41,336.9650199515214,217869.86663094108,215869.86663094108,1.3,2.2448645552396584,0.5,0.6385109897726136,0.7573829145013766,2.7083766275660057,0.37158168398164904,0.28304536530283964,3.0,4.745902094233239e-06,438.10152381744746,10.757645078315624,52.93976783423264,0.8224497114556966,0.5678947298646834,0.05265795407261416,invalid
42,362.25042523260544,258880.2261661138,256880.2261661138,1.3,1.6985575541057978,0.5,0.3685286798933575,0.7376322154117748,1.8531841117690429,0.39197730838464084,0.21996996842150773,3.0,2.772344542056035e-06,140.57072278417456,12.8934725775097,12.728486885034776,0.6103541991941991,0.42237277073541185,0.22525549702973846,invalid
43,345.79651132315985,283487.7028475583,281487.7028475583,1.3,2.8303695081514606,0.5,0.6666357198442018,0.6996326095189396,2.8126491964188327,0.3017045306819248,0.15137871138225434,5.0,4.27345608524281e-06,357.33307313597146,23.67922803826866,54.22413401235359,0.46673449002666173,0.03652942643692836,0.2632860133801513,invalid
44,359.0093691738936,252653.34221159527,250653.34221159527,1.3,1.9812204419848356,0.5,0.3933106731914998,0.5743152308957177,1.23482271425818,0.2984457297500697,0.19624262621452712,4.0,1.1007318021305225e-06,163.1646291097824,25.457330830060343,70.89860148994771,0.7681126199281978,0.21466981307711683,0.5377789897601126,invalid
45,360.8413370466574,274039.8486463876,272039.8486463876,1.3,2.3108238429326553,0.5,0.43015078423454606,0.6873390326408053,2.480479806171135,0.39961526171924006,0.29712591134926236,5.0,3.23954855809474e-06,442.77294780947017,14.243712089866683,10.555328667233644,0.7038464358669307,0.16837236707150585,0.9456354140295832,invalid
46,352.46117472312267,250803.97735006525,248803.97735006525,1.3,1.902820052305763,0.5,0.44718761792763906,0.5640601358996555,2.104149474885422,0.21115206317313973,0.2540612820063612,5.0,8.322977963522861e-07,273.9594849096562,36.393037418565655,77.01208275936987,0.5259924243313533,0.9483719158905549,0.09173525944039349,invalid
47,352.6420251778936,243177.5887816209,241177.5887816209,1.3,2.742509914690595,0.5,0.3316441907074403,0.7932329794779305,1.2825577314259247,0.3217990131424644,0.1664431534166271,5.0,4.481783808639429e-06,21.72836928787595,13.722032364028781,25.67578415743717,0.8624413942305226,0.961322055784994,0.549804377439319,invalid
48,348.72925551583194,194153.63307577712,192153.63307577712,1.3,1.9640057108528524,0.5,0.24786576415112682,0.652202867132563,3.871570335214571,0.26874260458898475,0.20732500383860547,4.0,7.574471852933823e-07,13.211017832319047,19.54124401051949,72.96603938588979,0.21300811921912846,0.45965972254815846,0.6337283270286505,invalid
49,360.3778534484384,215678.36655970995,213678.36655970995,1.3,2.0403437521825656,0.5,0.4063059904859364,0.6096888647189417,2.038737164623939,0.3980991881793664,0.25086179536512476,4.0,2.2438139818873473e-06,290.53210421491394,28.6661971643035,99.36300492153414,0.49896570360439685,0.9267167422751215,0.07057529721662942,invalid
50,334.3615434635992,222100.51055462405,220100.51055462405,1.3,2.336305443320942,0.5,0.38277317047285114,0.5779282857506066,1.4848073122551233,0.2036046868979825,0.22202537140547343,3.0,1.9102320017113106e-06,53.113763792391325,29.99833609405313,81.2542596213983,0.42759615354272673,0.7617062840052476,0.20064246595497717,invalid
51,356.27241214335373,161305.39445050136,159305.39445050136,1.3,2.8976145154906883,0.5,0.578975184114924,0.6499211151386078,2.9576009390789024,0.21985205971857508,0.24969030259599803,5.0,3.757489480791929e-06,335.6385518974463,22.94643843575229,44.45383078227998,0.273415054536503,0.8774319242532516,0.021541336237893033,invalid
52,354.6757054253508,230217.49750361755,228217.49750361755,1.3,1.4238827444155042,0.5,0.49537378934045284,0.5503777244692712,1.3190632995761997,0.3321572680065403,0.18139267141802343,4.0,3.455709782699916e-06,117.12531254814063,32.64982234397997,18.691267646920846,0.9631887117214409,0.8850304269867127,0.10823465637878503,invalid
53,337.28451378383994,268165.74718689936,266165.74718689936,1.3,2.617879862338663,0.5,0.5042515055481346,0.7752201308220729,1.6766407257582645,0.3106059456152239,0.2404970286069379,3.0,4.825401590111371e-06,451.94015255889724,22.125210700515318,39.53644817266339,0.3516806997515118,0.7451060040722085,0.296438324828905,invalid
54,354.54287157921783,227852.0026743838,225852.0026743838,1.3,2.5028454156361075,0.5,0.5582568128261741,0.7748437572039893,3.114916315432674,0.2847756040962205,0.2277908002076096,4.0,2.0674413201644293e-06,200.8778448253913,6.536502144856564,37.87838056561789,0.7292549588502998,0.3711956281297427,0.5213687732490654,invalid
55,333.67331491717397,169735.70485066724,167735.70485066724,1.3,2.870140697318628,0.5,0.6794957807284071,0.7559424219819892,1.1429301110133188,0.357196536870546,0.1751896918625053,3.0,2.562832637951594e-06,123.9401362661073,38.76154756063474,24.22280359380225,0.8181310792170166,0.7015401893692433,0.8382428414235934,invalid
56,349.26035122403886,208410.29457143968,206410.29457143968,1.3,2.3565434108335723,0.5,0.17679290772521938,0.6742681005204061,3.6201332552641516,0.2780544106515167,0.21048613283142678,3.0,2.0317309053331306e-06,467.20117319654827,5.9808619550932605,74.84217762898342,0.45440775491168023,0.5889697980768496,0.025771515460569938,invalid
57,339.9559582459347,132141.5615709516,130141.5615709516,1.3,1.8720847533421383,0.5,0.3439263672687384,0.7155126936388863,3.3599146456358358,0.39327402504189746,0.15885679899261107,4.0,1.550320095257619e-06,88.69878215564253,32.11635606838179,64.27165187668025,0.5859169797323491,0.7927474584928,0.4571755042694386,invalid
58,359.140434987897,245031.3649204069,243031.3649204069,1.3,1.915859879445728,0.5,0.2898580265667203,0.6509299641838622,2.185750349875363,0.3253555937169057,0.26980601673158267,5.0,2.2986225573384395e-06,381.5745921892155,12.481797413513224,6.084750457488262,0.48845953246136675,0.13012892168892437,0.7536646880256078,invalid
59,352.79064179676396,297614.2471123284,295614.2471123284,1.3,1.7328164759412394,0.5,0.49055731093116833,0.617383596186345,3.1686363680344356,0.24604560648418908,0.26414203549318876,3.0,3.7254829265606874e-06,456.4371148340324,28.03097973614481,70.13911052184075,0.9405137256524283,0.3594339844719757,0.7779385281493983,invalid
60,342.46190457735935,276163.15439594805,274163.15439594805,1.3,2.8440588148800536,0.5,0.10702935625992988,0.7016370544138028,3.315960285894163,0.29694807071525364,0.2717215470043005,3.0,3.5001824098402533e-06,480.4583762623654,13.49912624874817,76.17560182424387,0.5317696332775287,0.8542397032375892,0.2774496419781651,invalid
61,357.66279051819043,178449.5936528901,176449.5936528901,1.3,2.791807361239046,0.5,0.18554829001038942,0.7625176243715258,3.140905441375636,0.18009142454660457,0.25737296909656804,5.0,1.2402243890057946e-06,205.18384468338385,24.24140548429722,2.2860931395407538,0.6762842874644207,0.19610868420552158,0.7453067633246817,invalid
62,360.0386692801133,231774.7646761285,229774.7646761285,1.3,1.7659056443017203,0.5,0.3571076262037193,0.7724388384998191,1.1312094572258662,0.22344796894968016,0.21161168819995138,4.0,3.829166494864218e-06,143.34770768802136,18.467305919043348,15.229892789163673,0.37879444863839434,0.31298879994991846,0.47925531381305037,invalid
63,355.55132611821136,299509.91283528676,297509.91283528676,1.3,2.4102873539304275,0.5,0.6640006056099921,0.778948558829112,1.6384380833468404,0.36508932254701476,0.18639642407204982,5.0,5.703161671213039e-07,277.99959506485146,17.3932501547537,51.94219130916659,0.5015648804706672,0.5000512016684622,0.8966778623866165,invalid
64,339.4387679309307,179616.1854690657,177616.1854690657,1.3,2.026873061251379,0.5,0.18112668696122108,0.789470838911587,3.6361888412159176,0.2272472572476881,0.22901269531298235,4.0,1.2126046713701398e-06,173.6904896567351,18.593587815987455,36.03605140993331,0.24744953097653408,0.9847487076291729,0.09921451572386182,invalid
65,339.9203179749593,236603.2487500701,234603.2487500701,1.3,2.3865900501326625,0.5,0.14626460450139872,0.742156475243393,2.456377334236229,0.24969097475653954,0.16052062059766783,5.0,2.1830940883134395e-06,332.2881422237522,6.22613244899205,88.57795250772398,0.3928836257740541,0.8044773801632045,0.30203329647261595,invalid
66,355.7042982905767,145722.45849694882,143722.45849694882,1.3,2.1860625379020973,0.5,0.4161197505934442,0.6297611527399893,1.419813533524391,0.15585164324936723,0.1681637354788495,3.0,4.094665703717855e-06,348.7511170700103,33.330284251756154,91.23540028182066,0.5974994190124335,0.9945295784649679,0.45243617455141366,invalid
67,341.7292732544598,295817.90477070725,293817.90477070725,1.3,2.051733932047129,0.5,0.3612917699300584,0.6632116676415928,2.772065249252904,0.25213723114822867,0.1778118713554487,4.0,4.348441977450637e-06,247.11340373760234,3.298380407901309,98.13852594389998,0.10159460774439495,0.20147143285041125,0.7077333923029334,invalid
68,342.0973978783613,166702.61613829518,164702.61613829518,1.3,2.320271769581133,0.5,0.240082253187899,0.6167355584776306,1.3889183218931223,0.1709596517573494,0.2724280403310038,4.0,3.679148564934072e-06,375.43571725481337,20.213022685150296,8.745390622134732,0.7541486743153322,0.41376573147056955,0.3822554011806055,invalid
69,352.0990550984939,162114.87387546303,160114.87387546303,1.3,2.2861255382756376,0.5,0.10978785538614026,0.7000021206282748,2.0838897570606503,0.19507209815260412,0.22460362553383806,3.0,2.079880124318098e-06,434.4346961738339,7.490744228212258,64.9137217211717,0.6388076072712169,0.6295582873400379,0.8257190354243046,invalid
70,344.50060951539746,149006.2968851485,147006.2968851485,1.3,2.063863686868164,0.5,0.523088413294687,0.5649635173221732,3.46464459686547,0.35390488876955206,0.23091920963893664,4.0,3.0582222046475777e-06,371.8768190220607,21.125602686283454,1.8155969492852186,0.41420115269546715,0.006396846591530305,0.8480097570961892,valid
71,340.7885377616664,234736.13504503222,232736.13504503222,1.3,2.9637625603922686,0.5,0.4387289296339283,0.5713231254998031,3.7414825611039877,0.37682460058676215,0.2589175237800261,5.0,4.2249937577342e-06,310.1601944216344,2.8089871290736523,76.5679109547636,0.9881675700274146,0.0053515698413562985,0.5945056292253748,invalid
72,346.6694848057405,270086.7689590522,268086.7689590522,1.3,2.399909946337802,0.5,0.5572464859641255,0.5796051873256856,2.8749895210664107,0.21650587688725687,0.2917736476605363,4.0,3.851734573708446e-06,153.6786124256335,29.460616371908994,88.03313409170964,0.08837082540748392,0.6761051154547599,0.24038213838998862,invalid
73,348.78389845430974,198963.978739845,196963.978739845,1.3,2.2709400877677237,0.5,0.3259834096653074,0.5949103979002752,3.1796424690357465,0.31952462831921985,0.1614842611368305,4.0,3.5236971241684088e-06,243.06556143861917,2.207391292539757,18.905380438975328,0.3242571653260309,0.25571310377233375,0.25514867356929016,invalid
74,337.46714360187923,153563.0710248786,151563.0710248786,1.3,1.9265179821105893,0.5,0.65878551708661,0.7372854778556388,1.9064973192326802,0.25086141035336895,0.23306912199518284,5.0,1.9666848955440604e-06,91.02345167029088,35.952904945184,78.61194406951942,0.12715029141358855,0.9919422338894416,0.37665821708352615,invalid
75,348.0812959653267,210164.66910416065,208164.66910416065,1.3,1.3989123142990971,0.5,0.2923357210237773,0.7843332448285695,1.1865752767894122,0.33812243362310246,0.2732940919014883,3.0,2.514278103104591e-06,366.38156472364903,39.293485205359055,0.27433504404271014,0.7475909406099327,0.6733077951582022,0.9967370061469127,valid
76,346.44098756558964,135775.8073655988,133775.8073655988,1.3,1.6025906524877738,0.5,0.5310019365879062,0.6046859783393713,3.2647682690086635,0.2642273481919768,0.17658170570205475,4.0,1.9970741216462865e-06,239.15693106144172,28.88373905461101,46.290293705267715,0.3121285876748736,0.3236554920001963,0.04633984561314597,invalid
77,359.96332234478524,152653.12724671772,150653.12724671772,1.3,2.5462066564255803,0.5,0.16337864249132633,0.654364128610763,2.7545732260127664,0.18878746322999154,0.2351862044960184,4.0,4.701024958821619e-06,417.62245860807957,14.742508879660493,84.77657442506792,0.07959580435993073,0.5086844507864877,0.7612157829825998,invalid
78,345.3959366874238,133262.39269082414,131262.39269082414,1.3,1.8231899622044923,0.5,0.5758468813578653,0.6060699458152626,3.069631933380475,0.3013718686398216,0.29451324328170503,5.0,3.3990440480835845e-06,188.98180493143445,4.259799487784538,97.4722956063843,0.20999267978980696,0.01672637203384022,0.9378200812346954,invalid
79,349.9543346603017,174831.0024373755,172831.0024373755,1.3,1.6917279186422012,0.5,0.4675799845474586,0.7304707603285843,1.3094960375193372,0.18598317776702267,0.23870553417282364,4.0,1.3336297697138016e-06,427.72462468629766,21.674307821791505,99.87914503000634,0.42435463105953486,0.8070859758955066,0.12756743252700925,invalid
80,336.30777224388567,227315.76415496884,225315.76415496884,1.3,2.638624528383729,0.5,0.3151258631447198,0.707926854337799,1.5075123737272647,0.19001347055433226,0.22375381910265202,3.0,1.306100742244303e-06,326.6820122966829,17.590920149010646,74.02845254858073,0.1479962388821958,0.6665888459538349,0.5726336483574855,invalid
81,341.982267082955,216948.554555943,214948.554555943,1.3,1.1507898314888656,0.5,0.4247908369236545,0.7481021308026264,2.976948935222271,0.33475684517038884,0.2791335510501459,3.0,2.248030872352647e-06,251.2586370640306,18.83805722895462,73.71709256702466,0.8628397677433016,0.17879761924096388,0.6692252806608335,invalid
82,342.6414524347983,144870.23278605216,142870.23278605216,1.3,2.9401655240532243,0.5,0.6899478399169311,0.6553708720570587,3.062001389050669,0.1832135347268349,0.24670106745078832,4.0,2.3449596053688535e-06,237.48344660375628,29.55593013080849,32.293337875220104,0.6695073849707498,0.34141869166265215,0.9714673106926667,invalid
83,362.1992825066246,275391.7541341216,273391.7541341216,1.3,2.290172485773273,0.5,0.43563771324082873,0.7429115963627229,2.9881474713209926,0.38755667226878765,0.24763528722218825,4.0,2.8453601729873955e-06,103.50687528006804,39.656430607115766,30.56184752656061,0.8886806967244072,0.7344885041362511,0.4464726538732127,invalid
84,334.87837419649225,131480.00489543416,129480.00489543416,1.3,2.4368275920665976,0.5,0.5711122106917037,0.7134098899624908,1.6352817523951655,0.17219591608541185,0.24202710412088338,5.0,4.393490393023082e-06,131.64367888239278,37.24466192125041,79.67465474228234,0.1783526765121465,0.6956863124029851,0.08022964981188613,invalid
85,351.4371811094335,205037.2400421939,203037.2400421939,1.3,2.862026129406051,0.5,0.14485016251870153,0.6024037022550127,2.7339573262625203,0.29654007019209994,0.2417440671034544,5.0,4.980359569172162e-06,399.6973694881597,17.768733732214734,69.74683921385832,0.16369461932257404,0.9626589584075858,0.21824597364426576,invalid
86,348.2528114689697,270386.5170720753,268386.5170720753,1.3,1.1637202479889923,0.5,0.21089153656623383,0.586826626592189,2.424327047738058,0.280414675063563,0.15375620542759832,4.0,1.012872311364876e-06,475.9189806779873,33.67611279451237,16.310699164595484,0.8559673137838907,0.33165112692784127,0.6385154967994576,invalid
