Complexity,Loss,Equation
1,0.02845101,"0.71725637"
3,0.027778987,"243.48268 / Tfc"
7,0.027504325,"inv(exp((Tfc * 0.004351837) + -1.1577886))"
9,0.026557188,"(((tau / Tfc) / ifc) * 0.04430226) + 0.7279052"
