y_true,y_pred,residual
0.9710617004860405,0.9698012,0.0012605129707816687
0.9272533020838192,0.9267307,0.000522609697191978
0.8958000824148693,0.8977389,-0.0019387915437183434
0.8702803221521217,0.8708676,-0.0005872878256004688
0.8486654450487516,0.8512104,-0.0025449703145601354
0.8307000917362876,0.8314715,-0.0007714110446267464
0.8146061597213432,0.81153333,0.003072827850310489
0.7997030965452115,0.7961463,0.0035568229322354705
0.7858727885479087,0.782631,0.0032418085331076263
0.7728418657744739,0.76720345,0.005638415571531996
0.7602313326609261,0.75535,0.004881338955176617
0.7476263228519643,0.745866,0.0017603221996510543
0.735049384067904,0.732374,0.0026753715976586268
0.722721543575643,0.7209099,0.0018116500629171695
0.7106678893629783,0.7053535,0.0053143909041160065
0.6988660757065871,0.69538486,0.0034812156678297734
0.6872851607512084,0.68443066,0.0028545019339171196
0.675902117810643,0.6704477,0.0054544106344345256
0.6647022718117364,0.6618377,0.0028645747826225865
0.6536497692676093,0.655657,-0.0020072241215203235
0.6427531602702327,0.63977367,0.002979493411559564
0.6320084783444218,0.6300244,0.001984104813080201
0.6213821988328658,0.6218442,-0.0004619736448563394
0.6108560294032862,0.61494064,-0.00408461390726067
0.6004184943815334,0.60676676,-0.006348265967740296
0.5900594863569216,0.5991231,-0.009063633951000738
0.5797698555371011,0.58878356,-0.009013706646278985
0.5695411881533352,0.57921046,-0.00966927203266943
0.5593657261976858,0.56869656,-0.00933083227780862
0.5492362687430519,0.5590734,-0.009837119833455699
0.5391460948662892,0.54934216,-0.010196060590253797
0.9215669397468595,0.92299163,-0.00142469366836262
0.8357796532621111,0.83949566,-0.003716005612400597
0.7866453311771175,0.78464204,0.002003290447594841
0.7489660920791832,0.74384254,0.005123549907704916
0.7171269032562643,0.7126787,0.004448232373085559
0.6888959614674909,0.68288815,0.006007811252341955
0.6631406321075526,0.6601074,0.003033257916268406
0.6391993047301254,0.6372483,0.001951027065940858
0.6166485176777966,0.6166494,-8.715891711696955e-07
0.5951957288967765,0.5934872,0.0017085257755912187
0.5746341697806974,0.57654375,-0.001909578598056294
0.5548067674421515,0.55802953,-0.0032227649904046363
0.5355929146145861,0.53533703,0.0002558837269823755
0.5168971410017145,0.520086,-0.0031888494272100942
0.49864222748406245,0.49807295,0.0005692754519732168
0.4807645535506311,0.47439158,0.006372973922640357
0.4632108823017923,0.44916475,0.014046134109958808
0.4459357128198427,0.43699753,0.00893817997529922
0.42890038720735446,0.42227244,0.006627943435992156
0.41207087086683525,0.41159496,0.000475913753569257
0.395417293706844,0.3999736,-0.004556307395985004
0.3789130801499204,0.3839388,-0.005025709217755359
0.36253434886923824,0.36521164,-0.0026772869587799453
0.3462594390427187,0.35007495,-0.0038155078376218565
0.3300685117407353,0.32408524,0.00598327614503219
0.3139432323085934,0.31505588,-0.0011126446616977481
0.2978664980012162,0.2986854,-0.0008189036768691538
0.281822205740099,0.2791304,0.0026918065129566404
0.26579504896179634,0.26619726,-0.0004022152326921824
0.24977033541700927,0.24879052,0.0009798179676303032
0.2337338188372297,0.23076005,0.0029737660370511843
1.0141399054712474,1.0313514,-0.017211541634160277
0.9600242334903625,0.96822494,-0.008200709193811107
0.9287471374530111,0.942364,-0.013616839979239903
0.9048710124377635,0.92456776,-0.019696746599254356
0.8849889370395239,0.8953377,-0.010348763804287175
0.8675416481859733,0.8599624,0.007579244411711872
0.8518428990637359,0.8464978,0.005345124939590384
0.8373371994116943,0.8350204,0.0023167764762084264
0.8237538819278571,0.81409,0.009663868423828825
0.8108986671734243,0.8031212,0.007777458028832007
0.7986231283876819,0.79726154,0.0013615922663134938
0.7868171034659255,0.78439516,0.0024219451750624454
0.7753964904908948,0.76829475,0.007101738846760242
0.7642959659286923,0.7595142,0.004781753320354909
0.7534639551291126,0.7518297,0.0016342713484424065
0.7428626670615002,0.74591345,-0.003050778888054273
0.7324607384734336,0.72649723,0.0059635055594626785
0.7222299172879915,0.72156876,0.000661154031918465
0.7121432312723113,0.713297,-0.001153778195767341
0.7021883586617165,0.6967683,0.005420074817722331
0.6923550602289195,0.685163,0.007192039141272977
0.6826199160529952,0.6791513,0.0034686194373946266
0.6729627429773546,0.6743855,-0.001422745055940089
0.663369472383199,0.6558023,0.007567162870106947
0.6538281365968086,0.64757204,0.006256096038947279
0.6443278943119227,0.63679355,0.007534340482729607
0.6348588254001313,0.6305759,0.004282930090683035
0.625411782698224,0.61702615,0.008385632471630933
0.615978272061105,0.6161473,-0.0001690076782748795
0.6065503524102278,0.6085169,-0.00196651951894089
0.5971205509962036,0.5967074,0.00041314733638309065
1.038276203356075,1.0326337,0.005642541132259149
0.9638713888057684,0.96628726,-0.002415866481402018
0.9221024216383178,0.9235983,-0.0014958678514283008
0.8903110315975828,0.8887516,0.0015594055828733744
0.8635123789676525,0.85928804,0.0042243421443798335
0.8392352453917011,0.8369703,0.002264916107033166
0.816895856662717,0.81189317,0.005002691551175276
0.7961115278338723,0.79127645,0.004835072908335181
0.7765465369309431,0.7737648,0.00278174782648144
0.7579581780828031,0.7522139,0.005744282761910746
0.7401631965105843,0.7351517,0.0050114883845161495
0.723022579189109,0.7274989,-0.004476309780312437
0.7064187689979244,0.7098702,-0.0034514502327274155
0.6902637739202668,0.69649726,-0.006233487603933607
0.674489882773401,0.6826366,-0.008146735840795727
0.6590430881872831,0.6659078,-0.006864712010318241
0.6438821559327226,0.6519816,-0.00809943624562215
0.628981545507658,0.6337998,-0.004818245828401624
0.6143196432185096,0.6210802,-0.006760576527126361
0.599878297336115,0.60540175,-0.005523457043157487
