y_true,y_pred,residual
0.9546322520935367,0.9645858,-0.009953529003875361
0.916946835092591,0.9251119,-0.008165054746581357
0.8879595516899303,0.8945499,-0.006590354563884349
0.8637388643597018,0.86581004,-0.0020711722995389037
0.8425785376373346,0.8453446,-0.002766065424341435
0.8235810875748729,0.82747597,-0.003894877448167855
0.806209545287141,0.814107,-0.007897455540648357
0.7901178674941091,0.79486084,-0.004742972349640939
0.7750652737052299,0.7731342,0.001931101742491892
0.7608776608113417,0.7598175,0.0010601797703870819
0.7474241979186667,0.7451582,0.0022660024230611864
0.7346059541720575,0.73647314,-0.001867188928680985
0.7223529337483177,0.7253157,-0.0029627562922707185
0.7119224928725127,0.70503294,0.006889548193252493
0.7049925740745282,0.69582766,0.009164911129734499
0.6975654725248162,0.6832489,0.014316594999486565
0.687304642921796,0.668812,0.0184926660121586
0.6764979470346661,0.65482914,0.02166880255682191
0.6661816143306596,0.6529559,0.013225724628816327
0.6555320611414704,0.6409712,0.014560877364614977
0.644440540895962,0.628133,0.016307541952633176
0.6328912995155808,0.6276648,0.005226495056962599
0.6209226760500495,0.6146795,0.006243160688263583
0.6085433119053809,0.60409665,0.004446660828110405
0.5956844954987794,0.59015745,0.005527046253326562
0.582400328544768,0.5776963,0.004704005149992585
0.5684373721244398,0.5662427,0.00219467726970346
0.5540251450931778,0.5469151,0.0071100311672439576
0.5390583385879295,0.53627145,0.00278688568418195
0.5233747624083678,0.52574986,-0.002375099785693502
0.506606780018611,0.5187125,-0.012105740580754198
0.9971379589499433,0.99874616,-0.0016081977425616012
0.9583280771103893,0.9598231,-0.0014949948462452678
0.9290784247985744,0.93027115,-0.0011927238830662379
0.9048388961697119,0.9038025,0.0010363820934790047
0.8835230799227721,0.881576,0.001947078278637604
0.8641817817924143,0.86203945,0.002142334961664827
0.8463008981841386,0.84896326,-0.0026623624664962042
0.8295293825189817,0.8292515,0.00027785473272678995
0.8136274155319408,0.81208843,0.0015389856041149175
0.7984287226689424,0.8008021,-0.0023733889567290056
0.783812814149556,0.7837202,9.261885612943388e-05
0.7696926050132061,0.7698544,-0.00016182137076603542
0.7560225720171124,0.75701106,-0.0009884839292376713
0.7427547664997701,0.74645406,-0.0036992935778971114
0.72982776186767,0.73442477,-0.004597008010717496
0.7171955695303958,0.72275084,-0.005555273040862785
0.7048217527385812,0.70854145,-0.003719700146092908
0.6926789703157188,0.70035213,-0.007673162004685263
0.6807422077854599,0.68561304,-0.004870828370240776
0.6689895691392564,0.66844094,0.0005486311433458013
0.6574018068727945,0.65813947,-0.000737660366585402
0.6459618597587574,0.64875495,-0.002793094579316313
0.6346544887368367,0.6364704,-0.0018158887083842279
0.6234659859793332,0.62497777,-0.0015117814881655534
0.6123839406893671,0.6186288,-0.006244859225946642
0.6013970594466514,0.60839015,-0.006993093007724771
0.5904948207720722,0.59903306,-0.008538236917594588
0.5796678588912791,0.59143287,-0.011765010543077548
0.5689072147141288,0.585195,-0.01628779022590421
0.5582046234779526,0.5757318,-0.017527190429670658
0.5475520875863622,0.5662436,-0.018691501338045757
1.1637232695899438,1.1744487,-0.010725458971457602
1.1164147067043846,1.1279348,-0.011520106795066098
1.0846428836294895,1.094489,-0.00984609475643583
1.0595437716881464,1.0696044,-0.010060625131921963
1.03809192583355,1.0474062,-0.009314270760688359
1.0187843246805208,1.0287246,-0.009940226520345874
1.0010146273435558,1.006643,-0.005628429525950995
0.9843498058868286,0.9934238,-0.00907401365510252
0.9685338636508731,0.97845364,-0.009919772518560466
0.9534174504145071,0.9596868,-0.0062693653241708835
0.9388725720643488,0.944537,-0.005664411902478572
0.9247964033915471,0.9277652,-0.00296878720980176
0.9111053472482775,0.9078323,0.0032730227434252246
0.8977287672569038,0.8949009,0.0028278492500067864
0.8846133404059419,0.8812412,0.003372138051510709
0.8717178330101019,0.8673004,0.0044174418128972714
0.859009180163129,0.85858357,0.00042561063645663033
0.8464612638660957,0.84650755,-4.628541979301293e-05
0.8340536514897454,0.8320902,0.0019634524960625566
0.8217696407174633,0.81886697,0.0029026725625560523
0.8095928580571605,0.81075436,-0.00116150071130261
0.7975088323027946,0.7982942,-0.0007853542893074827
0.785501564558879,0.7872404,-0.0017388214503373245
0.7735485507201245,0.7767853,-0.0032367633629748482
0.7616394380334723,0.7681676,-0.006528176903356275
0.7497845893713851,0.75282,-0.003035425582228135
0.7379731623525904,0.7429286,-0.004955461800546845
0.7261832211153845,0.7304339,-0.004250660167421927
0.7144022597037826,0.7159156,-0.001513360623213278
0.7026213495823443,0.7058885,-0.0032671601680218654
0.6908322287267875,0.6982579,-0.007425694399433191
1.0517472665381262,1.059705,-0.007957752459066159
1.0063705948633397,1.0185152,-0.012144634361819007
0.9710219727816571,0.9779806,-0.006958640926838955
0.9411654883043269,0.9462568,-0.005091328082849622
0.9148706833662181,0.9175491,-0.0026783903299183454
0.8911204885569686,0.8886579,0.002462561043846012
0.8693058045842306,0.87078303,-0.0014772264025553206
0.8490287730873544,0.84980637,-0.0007775952636283057
0.8300130305688933,0.8329281,-0.0029150905210419964
0.8120573331896364,0.81752646,-0.005469126504272337
0.7950095448112394,0.8050871,-0.010077544727334797
0.7787512011891461,0.7849326,-0.006181412183656643
0.7631875330792167,0.77002084,-0.006833309472968341
0.7482410826391981,0.751508,-0.0032669148736192977
0.7338472616569074,0.7327798,0.0010674607650311696
0.7199512342255884,0.72693115,-0.006979920502347414
0.7065056792218074,0.7156466,-0.009140945343317108
0.6934691093629408,0.69648015,-0.003011045628209086
0.6808046259420624,0.684398,-0.0035933695298919766
0.668478951873794,0.6755095,-0.007030560550674969
0.6564616787308268,0.66519207,-0.008730388892311591
0.644724691855514,0.6506026,-0.005877887261307335
0.6332420980043788,0.63582194,-0.0025798405103306665
0.6219950763588611,0.62543076,-0.0034356864089306605
0.6109915038000164,0.60895085,0.002040650452238113
0.6052901487358832,0.5933757,0.011914465905072613
0.6059362910422548,0.5859367,0.01999956590263685
0.5997089212087116,0.57304746,0.026661462083192755
0.5883160141827584,0.56453663,0.02377938307542804
0.5746582571386912,0.55013746,0.024520796906910225
0.5617324608305425,0.5384829,0.02324955639633841
0.9960632502156896,1.0055898,-0.00952659258063604
0.9518485751183028,0.95472735,-0.0028787765471940396
0.9217615060398683,0.92421216,-0.0024506516864195582
0.8988561534452654,0.9011071,-0.002250919384934824
0.8800040077973624,0.8765018,0.0035022091676016887
0.8636194576202281,0.8595658,0.004053663152302045
0.8488395666414252,0.8422674,0.0065721725755683025
0.8349881985096033,0.8259632,0.009024999370961906
0.8217695837714315,0.8169386,0.004831004688942486
0.8090693479867522,0.802998,0.006071341642910677
0.796894615863101,0.7897809,0.007113701079623169
0.7851727660413166,0.77848077,0.006691997837581232
0.7738264206347902,0.76583904,0.007987380355401807
0.7627928496111116,0.75526834,0.007524514268704374
0.7520241064098319,0.74099815,0.011025957491680005
0.7414820290360251,0.7306041,0.010877916887740202
0.7311354463236142,0.7210185,0.010116953148107566
0.7209593993983563,0.71538883,0.005570564921885346
0.7109335286697263,0.7033086,0.007624946363818053
0.7010372983403373,0.6947911,0.006246219772832462
0.6912500184928481,0.6901095,0.0011405271445814602
0.6815616438903971,0.68427455,-0.0027129103622274275
0.6719598270426367,0.6764874,-0.004527559184017371
0.6624277915690355,0.67094284,-0.008515051391322137
0.652970745549962,0.6592247,-0.0062539434568433805
0.6435644733679857,0.64798975,-0.004425276540461542
0.6341831500566097,0.63797945,-0.0037962977850345414
0.624813257861785,0.6306669,-0.005853653740235276
0.6154427968175251,0.62358165,-0.008138851055399687
0.6060599730536909,0.6131942,-0.0071342541649370705
0.596652966485677,0.60267717,-0.006024199976267575
1.0394009205824086,1.0498813,-0.010480418490772525
1.0007159093317552,1.0118452,-0.01112932172445813
0.970514470616434,0.9774148,-0.006900316199209278
0.9450292759435008,0.9482131,-0.0031838244898487744
0.9225967218014214,0.9236714,-0.0010747025874641158
0.9023326478403293,0.89528143,0.0070512137811862274
0.8837058870235618,0.8825305,0.00117537659799416
0.8663706167963099,0.86746675,-0.0010961309644628159
0.8500868426438388,0.8519737,-0.0018868698004665951
0.8346805395593836,0.8345161,0.00016443152334233435
0.8200207325306805,0.8252871,-0.005266371122273572
0.8060058527326912,0.8086243,-0.0026184744500785673
0.7925551906742205,0.7899177,0.0026374832309832286
0.7796027564898445,0.7791911,0.000411679734320769
0.7670945981477242,0.76239824,0.0046963551972847295
0.7549847868790786,0.75336677,0.0016180185189406115
0.7432342163747769,0.74277043,0.0004637829488736145
0.7318093681517341,0.73394656,-0.0021371936616203513
0.7206841155853904,0.7186577,0.0020264431801474414
0.7098476495930477,0.7067877,0.0030599441715999376
0.7002968451831794,0.69287616,0.0074206850383734535
0.695787699810084,0.6834674,0.012320311657007865
0.6868704648458626,0.6683941,0.018476376100745373
0.6765982253680527,0.65821546,0.01838276220658419
0.6665020923589804,0.6458691,0.02063301610699675
0.6562565360583723,0.632369,0.02388755422014599
0.6455586268704525,0.62489545,0.020663173417388547
0.6344236419916607,0.614354,0.0200696275949932
0.6228916185615192,0.6073806,0.01551098997570377
0.6109766959263769,0.59689224,0.01408445826310789
0.5987140456288678,0.5871133,0.011600724801383633
0.8338062475382236,0.8122749,0.021531374281540283
0.7583276886041765,0.74477917,0.013548519044697782
0.7006858474304969,0.692891,0.007794845729141908
0.6515759489890691,0.6658818,-0.014305863583410128
0.6078628154198719,0.62848926,-0.020626440485279507
0.5680586799125082,0.58452886,-0.016470183517514947
0.5313152141107125,0.5625875,-0.0312722855078178
0.49709041858998004,0.5406036,-0.04351315950068768
0.46501122710093384,0.5187881,-0.053776872188006586
0.4348178611724078,0.49041682,-0.05559896364524969
0.40632983828189767,0.47347265,-0.06714281653759085
0.38183734296959837,0.45747247,-0.07563513041335146
0.36177500875847973,0.4356871,-0.07391208616835437
0.3388733482488414,0.41654408,-0.0776707315317372
0.3171933311440412,0.3999429,-0.08274957356672846
0.29525232051796285,0.38610384,-0.09085151816421183
0.2721738295292093,0.36498854,-0.09281470611341458
0.2483831620671622,0.34318876,-0.09480560059763271
0.22469647714540553,0.32657868,-0.10188219955518651
0.20125458339983393,0.31038234,-0.1091277529782636
0.1780802386081799,0.29741013,-0.11932989189261356
0.15515083514994754,0.28006202,-0.12491118467503415
0.13248837003334868,0.27013063,-0.13764226427451265
0.11008138524279432,0.23870437,-0.128622983229305
0.08791681019878017,0.22756958,-0.13965276987934483
0.06598103776459652,0.21082473,-0.14484369024748844
0.04426043613412711,0.19371356,-0.14945312456628945
0.022741595831301864,0.18659873,-0.16385713723621065
0.0014114430131670908,0.16787046,-0.1664590189275983
1.019985919180485,1.021905,-0.0019190261930501773
0.9621540559604422,0.96079946,0.0013546003177420385
0.9248751409795133,0.9268002,-0.0019250504229220144
0.8961053506088281,0.8984204,-0.002315042858121341
0.8722224979735068,0.8683223,0.003900185141628154
0.8516112169922772,0.8493373,0.0022739371956768117
0.8333920965962922,0.8295424,0.00384969814353342
0.8170241182985718,0.81288886,0.004135257596057151
