y_true,y_pred,residual
1.008746361443538,1.0020592,0.006687140175837714
0.9354719785764004,0.93287444,0.0025975374295498233
0.8901683291749348,0.89006567,0.00010265916150709042
0.8548722787093898,0.8517161,0.003156177539803573
0.8249386492753417,0.82467294,0.00026571188215318564
0.7984241985266286,0.8006536,-0.00222937832426251
0.774312742124496,0.7722692,0.002043552766738399
0.7519988196101893,0.75501746,-0.003018639782358279
0.7310890898662146,0.73833615,-0.007247056011623565
0.7113117119113231,0.71261346,-0.0013017514904712923
0.692469847090146,0.6918721,0.0005977271865815759
0.6744156471192593,0.6708457,0.003569959729885497
0.6570347069784062,0.6549289,0.0021057843252079156
0.6402362557514558,0.6454894,-0.005253138913308586
0.6239467042637434,0.6260282,-0.0020814758586320536
0.6081052360079584,0.6099478,-0.0018425646283330988
0.5926607261651953,0.5956727,-0.003012000465969278
0.5775693918490552,0.5710589,0.006510462882532986
0.5627932695375528,0.55872744,0.004065826319321619
0.5482988422963562,0.54389775,0.004401094302886932
0.5340560952560137,0.5300539,0.004002181662721482
0.5200377088295888,0.5177829,0.002254782270140532
0.5062184352793724,0.507649,-0.0014305691800087228
0.49257456499956226,0.49088812,0.0016864462556657744
0.4790834723964567,0.4774012,0.0016822754398221895
0.4657232155131126,0.46410483,0.0016183842943930937
0.45247217121190175,0.45773283,-0.005260655259426983
0.4393086906194308,0.44668117,-0.007372481036224121
0.4262107612780103,0.4299444,-0.0037336347409716586
0.41315566512271146,0.41062912,0.002526541673385896
0.40011965100863167,0.39392242,0.006197232652689899
1.0407364348533559,1.0432073,-0.0024708529350352393
0.9962861938071578,1.0012953,-0.005009134333101017
0.962790587025397,0.96508294,-0.0022923564140866493
0.9349853605125408,0.94041604,-0.00543067752380566
0.910761242898911,0.9138641,-0.003102833238631697
0.8890482775816769,0.8929552,-0.003906906401172194
0.8692234815219978,0.87215203,-0.002928548945989262
0.8508870066976751,0.8532132,-0.002326184334734527
0.8337650699441685,0.8367991,-0.003034015196059725
0.8176602879941207,0.8237372,-0.006076916080738903
0.8024243134470641,0.80768514,-0.005260823347979837
