id,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,ifc_0,ifc_1,ifc_2,ifc_3,ifc_4,ifc_5,ifc_6,ifc_7,ifc_8,ifc_9,ifc_10,ifc_11,ifc_12,ifc_13,ifc_14,ifc_15,ifc_16,ifc_17,ifc_18,ifc_19,ifc_20,ifc_21,ifc_22,ifc_23,ifc_24,ifc_25,ifc_26,ifc_27,ifc_28,ifc_29,ifc_30,Ucell_0,Ucell_1,Ucell_2,Ucell_3,Ucell_4,Ucell_5,Ucell_6,Ucell_7,Ucell_8,Ucell_9,Ucell_10,Ucell_11,Ucell_12,Ucell_13,Ucell_14,Ucell_15,Ucell_16,Ucell_17,Ucell_18,Ucell_19,Ucell_20,Ucell_21,Ucell_22,Ucell_23,Ucell_24,Ucell_25,Ucell_26,Ucell_27,Ucell_28,Ucell_29,Ucell_30,start_in_range,early_values_in_range,monotonic,minimum_voltage,classification
427,343.00000000333335,299999.99999999,259591.49436628612,1.7333333366666668,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,0.0008250965440453505,0.10082374391258796,0.200823743912435,0.30082374391243677,0.4008237439124397,0.5008237439124427,0.6008237439124456,0.7008237439124486,0.8008237439124516,0.9008237439124547,1.0008237439124577,1.1008237439124604,1.2008237439124636,1.3008237439124666,1.4008237439124693,1.5008237439124725,1.6008237439124624,1.7008237439124503,1.8008237439124384,1.9008237439124267,2.000823743912415,2.1008237439124025,2.200823743912391,2.300823743912379,2.400823743912367,2.500823743912355,2.6008237439123434,2.7008237439123315,2.800823743912319,2.9008237439123072,3.000823743912296,10.051561926574673,9.933327131928818,9.841839577077609,9.761977030966476,9.687483097852535,9.61597115569519,9.546314369719479,9.486100122326452,9.423218963763638,9.351690608653985,9.270600241543134,9.183941163972385,9.096409798286318,9.016372683053469,8.942091778503181,8.868321476158773,8.79411686492681,8.719218914748694,8.643500904984775,8.566885572666923,8.489297392014759,8.41066675273378,8.330996279494153,8.250250286809958,8.168392962858018,8.085387373406698,8.001194396431467,7.915774196483311,7.8290882073965,7.741096745508023,7.651761287202361,False,False,True,True,invalid
428,343.00000000333335,299999.99999999,253754.93160324165,2.99999999,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,0.0008112267791849202,0.1008098508293387,0.20080985082918312,0.3008098508291849,0.4008098508291878,0.5008098508291907,0.6008098508291937,0.7008098508291966,0.8008098508291995,0.9008098508292023,1.0008098508292051,1.1008098508292083,1.2008098508292113,1.3008098508292143,1.4008098508292173,1.5008098508292202,1.6008098508292101,1.7008098508291987,1.8008098508291868,1.9008098508291746,2.000809850829163,2.1008098508291515,2.2008098508291396,2.300809850829128,2.4008098508291167,2.5008098508291043,2.600809850829093,2.700809850829081,2.8008098508290695,2.900809850829058,3.0008098508290457,9.897005539206312,9.781666252384724,9.692813507363722,9.614794469931093,9.541699918905858,9.47133667766991,9.402696788096423,9.338061665276541,9.278739834014068,9.211258122517933,9.13571266902578,9.050672502287478,8.962269103738475,8.87551341965918,8.797199873024896,8.72241906101469,8.647755787605158,8.57257343198691,8.496651122812812,8.419874175362718,8.342168108464092,8.263477023338131,8.183695918887276,8.102839368255344,8.020867960441104,7.937740207565655,7.853414160568541,7.767849331269631,7.6810039357734325,7.592837982771188,7.503314531602416,False,False,True,True,invalid
429,343.00000000333335,299999.99999999,257314.63988428228,2.99999999,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,13.340000003333335,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,0.0008195001579386463,0.10081813821260617,0.20081813821245217,0.30081813821245396,0.40081813821245693,0.5008181382124599,0.6008181382124628,0.7008181382124657,0.8008181382124687,0.9008181382124716,1.0008181382124746,1.1008181382124775,1.2008181382124805,1.3008181382124835,1.4008181382124862,1.5008181382124894,1.6008181382124793,1.7008181382124672,1.8008181382124555,1.9008181382124436,2.000818138212432,2.10081813821242,2.200818138212408,2.3008181382123962,2.4008181382123848,2.500818138212373,2.600818138212361,2.700818138212349,2.800818138212337,2.9008181382123253,3.000818138212314,9.982462371380706,9.863357579543083,9.771399793757128,9.69043778545652,9.614420408512109,9.541141791199976,9.46958968820022,9.405064738381325,9.34104262740954,9.268109296554014,9.186076758611925,9.09698500503408,9.005744400348059,8.919600343235244,8.841166854557393,8.764097215721913,8.686756825300531,8.608784692794291,8.530022461088029,8.450380811141235,8.369796790265061,8.288175419233033,8.20550424952872,8.121759363671242,8.036902737706813,7.9508944895941145,7.863693248856006,7.775258814832798,7.685550005891868,7.5945263628667705,7.502150677142474,False,False,True,True,invalid
430,362.99999999,299999.99999999,287384.5598935784,2.99999999,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,13.340000003333335,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,0.0008265982090207178,0.10082524805527304,0.20082524805512034,0.3008252480551222,0.4008252480551251,0.5008252480551281,0.600825248055131,0.700825248055134,0.800825248055137,0.9008252480551401,1.0008252480551432,1.1008252480551461,1.2008252480551491,1.300825248055152,1.400825248055155,1.500825248055158,1.600825248055148,1.7008252480551356,1.8008252480551237,1.9008252480551118,2.0008252480551,2.100825248055088,2.200825248055076,2.300825248055064,2.400825248055052,2.50082524805504,2.600825248055028,2.700825248055016,2.8008252480550038,2.900825248054992,3.00082524805498,10.328173515651454,10.232687216786083,10.15193757855312,10.076416968172243,10.003184192305678,9.931092697304127,9.85957819679698,9.788321593729087,9.717122179948099,9.645843547236199,9.574387137591604,9.502677516652815,9.430654294527685,9.358267046804592,9.28547260158751,9.212232468194912,9.138511677034677,9.064277699918273,8.989499708433934,8.914148018258416,8.838193680636733,8.761608206337609,8.68436359250358,8.606432558146535,8.52786506740126,8.449168324448642,8.369828264868563,8.292282476311275,8.21293178538968,8.124886645739267,8.027290070195855,False,False,True,True,invalid
431,362.99999999,299999.99999999,275530.823753724,2.99999999,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,39.99999999,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,0.0008144275107339784,0.10081305701257516,0.2008130570124202,0.300813057012422,0.4008130570124249,0.5008130570124278,0.6008130570124308,0.7008130570124337,0.8008130570124367,0.9008130570124396,1.0008130570124425,1.1008130570124455,1.2008130570124484,1.3008130570124512,1.4008130570124544,1.5008130570124574,1.6008130570124472,1.7008130570124351,1.8008130570124234,1.9008130570124118,2.0008130570124,2.100813057012388,2.2008130570123767,2.300813057012365,2.400813057012353,2.500813057012341,2.6008130570123296,2.7008130570123177,2.8008130570123058,2.9008130570122943,3.0008130570122824,9.875283179558181,9.7973752328516,9.722143839181525,9.648302760191402,9.575202558390432,9.502476707910086,9.429895350950964,9.357301849981384,9.284583464185024,9.211653395335562,9.138442418838595,9.064893041858683,8.990956002769648,8.916587625715405,8.841748562302739,8.76640213701047,8.690514124494726,8.614051475671689,8.536982323818453,8.459275681888332,8.38090166402583,8.301831980324714,8.222691245947095,8.143035826981675,8.062639945311934,7.9813760257983475,7.899133819087546,7.815534722329365,7.728657978435865,7.626422829814443,7.529656905585541,False,False,True,True,invalid
432,362.99999999,299999.99999999,270667.85029705265,2.99999999,4.1333333366666665,0.99999999,0.36666667,0.7166666633333334,1.00000001,0.39999999,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,39.99999999,99.99999999,0.99999999,0.6666666633333332,0.99999999,0.0008240046229510912,0.1008226501841805,0.20082265018402734,0.3008226501840291,0.40082265018403207,0.500822650184035,0.6008226501840381,0.700822650184041,0.8008226501840441,0.9008226501840468,1.0008226501840498,1.1008226501840528,1.2008226501840558,1.3008226501840587,1.400822650184062,1.500822650184065,1.6008226501840546,1.7008226501840429,1.8008226501840312,1.9008226501840193,2.0008226501840074,2.100822650183995,2.200822650183983,2.3008226501839713,2.4008226501839594,2.5008226501839474,2.6008226501839355,2.7008226501839236,2.8008226501839117,2.9008226501839,3.000822650183888,9.752640125960065,9.674601091238932,9.599248768825342,9.525284082925733,9.452055698698098,9.37919678597181,9.306477827496714,9.233742036116137,9.160877138795732,9.087796496220111,9.014430981495094,8.940723298188423,8.866624220248834,8.792090311973228,8.717082272842372,8.641563767620095,8.565500566906989,8.488859913684818,8.41161008296514,8.33372014448145,8.255159969160434,8.175900608554091,8.096185221166118,8.016248658166488,7.93560644818531,7.854133827724859,7.771769221662164,7.688291179847223,7.603451484356709,7.513131448768682,7.410519655293889,False,False,True,True,invalid
433,352.99999999666665,236666.6666666633,212951.11980666997,2.3666666633333335,7.066666663333333,0.99999999,0.6333333299999999,0.79999999,1.00000001,0.39999999,0.15000001,3.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008192501313139865,0.10081788776690126,0.2008178877667472,0.300817887766749,0.40081788776675187,0.500817887766755,0.6008178877667578,0.7008178877667609,0.8008178877667638,0.9008178877667667,1.0008178877667697,1.1008178877667725,1.2008178877667757,1.3008178877667786,1.4008178877667814,1.5008178877667844,1.6008178877667745,1.7008178877667621,1.8008178877667507,1.9008178877667385,2.000817887766727,2.100817887766715,2.200817887766703,2.300817887766691,2.4008178877666797,2.500817887766668,2.600817887766656,2.700817887766644,2.8008178877666325,2.90081788776662,3.0008178877666087,6.0912035295467,6.028226986322584,5.9723214465358385,5.920337437451182,5.870814600627171,5.8229641445489095,5.776307319997196,5.730528580715197,5.685407266734896,5.6407815163558155,5.596527833729925,5.552549023494518,5.508767457459154,5.465124972064004,5.421914664461691,5.378872793645061,5.336901929232973,5.290579823309868,5.24382502147717,5.195771354986855,5.1465874244362375,5.097339956317371,5.048867335724415,5.001725958233116,4.955043349904837,4.908395331826545,4.861604329069604,4.814592852314306,4.767271640684342,4.719597677448478,4.6715396051689675,False,False,True,True,invalid
434,352.99999999666665,236666.6666666633,204093.58261377894,2.3666666633333335,7.066666663333333,0.99999999,0.10000001,0.79999999,1.00000001,0.39999999,0.15000001,3.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008087030746338265,0.10080732279582828,0.20080732279567218,0.3008073227956739,0.4008073227956769,0.5008073227956799,0.6008073227956827,0.7008073227956857,0.8008073227956887,0.9008073227956914,1.0008073227956944,1.1008073227956974,1.2008073227957001,1.300807322795703,1.400807322795706,1.5008073227957088,1.600807322795699,1.7008073227956872,1.8008073227956756,1.9008073227956637,2.000807322795652,2.1008073227956405,2.2008073227956286,2.300807322795617,2.4008073227956053,2.500807322795594,2.6008073227955824,2.7008073227955705,2.800807322795559,2.900807322795547,3.0008073227955356,6.418190494713355,6.351326918613774,6.294161303303892,6.241983287287367,6.192855542038843,6.1457756107164565,6.100149502359381,6.055593004991028,6.01184163901042,5.968704637403482,5.926039277993383,5.8837355813041095,5.841706695785236,5.7998825951410184,5.758205796164383,5.716628363229678,5.675109735571055,5.6336152399153985,5.592114766904098,5.550581968662029,5.508993533644275,5.467328641975906,5.425568525839187,5.383696118608385,5.341695763058276,5.299552989358692,5.257254339268199,5.214787262520863,5.172140083118305,5.129306617238928,5.086250833324779,False,False,True,True,invalid
435,352.99999999666665,236666.6666666633,215868.23932913603,2.3666666633333335,7.066666663333333,0.99999999,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,3.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008071931516784701,0.1008058102699305,0.20080581026977412,0.3008058102697759,0.4008058102697788,0.5008058102697818,0.6008058102697847,0.7008058102697876,0.8008058102697905,0.9008058102697934,1.0008058102697963,1.1008058102697993,1.2008058102698023,1.300805810269805,1.400805810269808,1.500805810269811,1.6008058102698008,1.7008058102697892,1.8008058102697775,1.9008058102697658,2.000805810269754,2.1008058102697422,2.2008058102697303,2.300805810269719,2.4008058102697074,2.5008058102696955,2.600805810269684,2.700805810269672,2.8008058102696607,2.900805810269649,3.0008058102696373,6.647781634671642,6.579771681156811,6.521258750290716,6.46764741189675,6.4170330426105275,6.368427009012669,6.321241714436048,6.275098083286206,6.2297341818505565,6.184961280152843,6.1406382099543455,6.096656240770511,6.052929648967113,6.009388877091782,5.9659776484069305,5.922648526047322,5.879361541707138,5.836082472240617,5.792781657208061,5.749433097219458,5.706013764138375,5.662503040707356,5.618882286167399,5.575134478484713,5.5312439239196625,5.487196023295354,5.442977094699611,5.398574260764838,5.353978227665076,5.30918505177339,5.264156039956975,False,False,True,True,invalid
436,352.99999999666665,110000.00000001,110000.0,2.3666666633333335,7.066666663333333,0.99999999,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,3.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008146890914826066,0.10081331903697115,0.20081331903681623,0.30081331903681796,0.400813319036821,0.5008133190368239,0.6008133190368269,0.7008133190368298,0.8008133190368327,0.9008133190368357,1.0008133190368387,1.1008133190368414,1.2008133190368446,1.3008133190368476,1.4008133190368504,1.5008133190368533,1.6008133190368432,1.7008133190368313,1.8008133190368196,1.9008133190368077,2.000813319036796,2.1008133190367846,2.2008133190367727,2.300813319036761,2.400813319036749,2.5008133190367374,2.600813319036725,2.7008133190367136,2.8008133190367017,2.90081331903669,3.0008133190366784,3.7488065356114775,3.69296975145422,3.6459276621176526,3.6011144704843154,3.5572671936305746,3.513928380948914,3.4708759362316544,3.42798009126176,3.3851495125606674,3.3423183323151253,3.3005699753219133,3.2581120017610914,3.2128314427311335,3.1698003411094056,3.12679926336935,3.0836295418866517,3.0402309763464204,2.996575150707406,2.9526435251370984,2.908427940223574,2.863912648747339,2.8190880425124445,2.7739434484524095,2.7284676817355797,2.6826494542533346,2.636477224751077,2.5899391295354923,2.543022948578943,2.4957160844816917,2.4480055425939735,2.399877905763207,False,False,True,True,invalid
437,352.99999999666665,110000.00000001,110000.0,2.3666666633333335,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,3.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008132933811435261,0.10081192095617234,0.2008119209560171,0.3008119209560189,0.4008119209560218,0.5008119209560248,0.6008119209560278,0.7008119209560306,0.8008119209560336,0.9008119209560366,1.0008119209560395,1.1008119209560425,1.2008119209560455,1.3008119209560485,1.4008119209560512,1.5008119209560542,1.6008119209560443,1.7008119209560322,1.8008119209560205,1.9008119209560086,2.000811920955997,2.1008119209559855,2.200811920955973,2.3008119209559617,2.4008119209559498,2.500811920955938,2.600811920955926,2.7008119209559145,2.8008119209559026,2.900811920955891,3.0008119209558792,3.934669463373831,3.8382176311976077,3.766168095896939,3.7029418030027204,3.6446151366213257,3.5894686042183324,3.5365518341221676,3.4852637793654018,3.435203136766415,3.3860780554946768,3.3376716684775403,3.2898167866071706,3.2423811139902,3.1952575613938614,3.148357772262637,3.1016075844884985,3.0549437881239836,3.008311751882269,2.961663650297726,2.914957115429765,2.8681541967232986,2.821220531114528,2.7741247059267593,2.7268377194311744,2.679332547208438,2.6315837756175817,2.5835672859286185,2.5352599729179848,2.4866394823894002,2.4376839502868655,2.3883717204167727,False,False,True,True,invalid
438,352.99999999666665,110000.00000001,110000.0,2.3666666633333335,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008132933811435261,0.10081192095617234,0.2008119209560171,0.3008119209560189,0.4008119209560218,0.5008119209560248,0.6008119209560278,0.7008119209560306,0.8008119209560336,0.9008119209560366,1.0008119209560395,1.1008119209560425,1.2008119209560455,1.3008119209560485,1.4008119209560512,1.5008119209560542,1.6008119209560443,1.7008119209560322,1.8008119209560205,1.9008119209560086,2.000811920955997,2.1008119209559855,2.200811920955973,2.3008119209559617,2.4008119209559498,2.500811920955938,2.600811920955926,2.7008119209559145,2.8008119209559026,2.900811920955891,3.0008119209558792,3.934669463373831,3.8382176311976077,3.766168095896939,3.7029418030027204,3.6446151366213257,3.5894686042183324,3.5365518341221676,3.4852637793654018,3.435203136766415,3.3860780554946768,3.3376716684775403,3.2898167866071706,3.2423811139902,3.1952575613938614,3.148357772262637,3.1016075844884985,3.0549437881239836,3.008311751882269,2.961663650297726,2.914957115429765,2.8681541967232986,2.821220531114528,2.7741247059267593,2.7268377194311744,2.679332547208438,2.6315837756175817,2.5835672859286185,2.5352599729179848,2.4866394823894002,2.4376839502868655,2.3883717204167727,False,False,True,True,invalid
439,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.99999999,1e-08,0.6666666633333332,0.0008140674315045395,0.10081269632217621,0.20081269632202117,0.30081269632202295,0.4008126963220258,0.5008126963220287,0.6008126963220318,0.7008126963220348,0.8008126963220377,0.9008126963220408,1.0008126963220436,1.1008126963220466,1.2008126963220496,1.3008126963220523,1.4008126963220555,1.5008126963220585,1.6008126963220484,1.7008126963220362,1.8008126963220246,1.9008126963220129,2.000812696322001,2.1008126963219893,2.200812696321978,2.300812696321966,2.400812696321954,2.500812696321942,2.6008126963219307,2.700812696321919,2.800812696321907,2.9008126963218954,3.000812696321884,3.9452249410430387,3.8399801320362164,3.765166361891699,3.7010771227632095,3.64260281525641,3.587604431227643,3.5349574006655775,3.483986833588162,3.434250532791917,3.385440377840886,3.337331387295827,3.289753131094814,3.242572517476875,3.1956830699808285,3.148997607946814,3.1024434450463123,3.055958931805401,3.009490972690351,2.9629932008718853,2.916424601086813,2.869748458401081,2.822931533711196,2.7759434208207536,2.7287560208352937,2.68134311528118,2.6336800087532533,2.5857432223509815,2.537510230071249,2.4889591880903477,2.4400687168783834,2.3908176277170266,False,False,True,True,invalid
440,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,499.99999999,39.99999999,1e-08,0.99999999,1e-08,0.6666666633333332,0.0008214142424981752,0.10082005549699177,0.2008200554968381,0.3008200554968399,0.4008200554968429,0.5008200554968458,0.6008200554968488,0.7008200554968518,0.8008200554968549,0.9008200554968576,1.0008200554968605,1.1008200554968637,1.2008200554968667,1.3008200554968694,1.4008200554968726,1.5008200554968754,1.6008200554968652,1.7008200554968536,1.8008200554968414,1.9008200554968298,2.000820055496818,2.100820055496806,2.200820055496794,2.300820055496782,2.4008200554967707,2.5008200554967583,2.600820055496747,2.700820055496735,2.800820055496723,2.900820055496711,3.0008200554966993,1.1298040243582106,1.0472630425383165,0.9970975477413091,0.9589901966837323,0.9274704006469403,0.9001698361797328,0.8758232833822017,0.8536659578635171,0.833196573594697,0.8140668808841433,0.7960239491743177,0.7788779976912072,0.7624822000226469,0.7467204945867145,0.731499257198934,0.7167416629391008,0.7023837092458214,0.688371358830999,0.6746584119042647,0.6612049224380923,0.6479759765365867,0.6349407403181704,0.6220717031401755,0.6093440640453777,0.5967352227124384,0.5842243448337621,0.5717919769639895,0.5594196880142324,0.547089713590786,0.5347845743294786,0.5224866023885975,True,True,True,True,valid
441,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,499.99999999,39.99999999,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,0.0008214142424981752,0.10082005549699177,0.2008200554968381,0.3008200554968399,0.4008200554968429,0.5008200554968458,0.6008200554968488,0.7008200554968518,0.8008200554968549,0.9008200554968576,1.0008200554968605,1.1008200554968637,1.2008200554968667,1.3008200554968694,1.4008200554968726,1.5008200554968754,1.6008200554968652,1.7008200554968536,1.8008200554968414,1.9008200554968298,2.000820055496818,2.100820055496806,2.200820055496794,2.300820055496782,2.4008200554967707,2.5008200554967583,2.600820055496747,2.700820055496735,2.800820055496723,2.900820055496711,3.0008200554966993,1.1298040243582106,1.0472630425383165,0.9970975477413091,0.9589901966837323,0.9274704006469403,0.9001698361797328,0.8758232833822017,0.8536659578635171,0.833196573594697,0.8140668808841433,0.7960239491743177,0.7788779976912072,0.7624822000226469,0.7467204945867145,0.731499257198934,0.7167416629391008,0.7023837092458214,0.688371358830999,0.6746584119042647,0.6612049224380923,0.6479759765365867,0.6349407403181704,0.6220717031401755,0.6093440640453777,0.5967352227124384,0.5842243448337621,0.5717919769639895,0.5594196880142324,0.547089713590786,0.5347845743294786,0.5224866023885975,True,True,True,True,valid
442,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.79999999,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,166.6673333366667,39.99999999,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,0.0008217151141623468,0.10082035687027534,0.2008203568701217,0.30082035687012354,0.4008203568701265,0.5008203568701296,0.6008203568701324,0.7008203568701354,0.8008203568701384,0.9008203568701412,1.0008203568701444,1.1008203568701473,1.2008203568701503,1.3008203568701533,1.4008203568701563,1.5008203568701592,1.6008203568701491,1.7008203568701374,1.8008203568701253,1.9008203568701134,2.000820356870102,2.1008203568700896,2.200820356870078,2.3008203568700663,2.400820356870054,2.5008203568700424,2.6008203568700305,2.7008203568700186,2.8008203568700067,2.900820356869995,3.000820356869983,1.062969622273104,0.9804287655095195,0.9302632972457306,0.8921560290578544,0.8606362300915299,0.8333360572749758,0.8089891452452566,0.7868318304316886,0.7663624349208824,0.7472327083744581,0.7291898438115234,0.712043896952689,0.695648106896364,0.6798863929287245,0.6646651566984729,0.649907563394587,0.635549613144471,0.6215372643591284,0.6078243189097756,0.5943708305280462,0.5811418825774051,0.5681066465361091,0.5552376093877003,0.5425099701505218,0.5299011284644115,0.5173902499594489,0.5049578810871977,0.4925855905797698,0.4802556137092694,0.4679504704177007,0.4556525166826087,True,True,True,True,valid
443,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.6333333366666667,1.00000001,0.39999999,0.24999999666666667,5.0,2.0033333333333334e-06,166.6673333366667,39.99999999,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,0.0008204759106605618,0.10081911559838534,0.20081911559823148,0.3008191155982333,0.4008191155982363,0.5008191155982393,0.6008191155982422,0.7008191155982452,0.8008191155982481,0.9008191155982511,1.000819115598254,1.100819115598257,1.20081911559826,1.3008191155982627,1.4008191155982659,1.5008191155982689,1.6008191155982585,1.7008191155982468,1.800819115598235,1.900819115598223,2.0008191155982114,2.1008191155981994,2.2008191155981875,2.3008191155981756,2.400819115598164,2.500819115598152,2.6008191155981404,2.7008191155981285,2.800819115598116,2.9008191155981042,3.0008191155980923,1.0630762646479481,0.981055917608064,0.9314918418050172,0.8940069639693468,0.8631098999627137,0.8364234097211932,0.8126787874980999,0.7911106450880947,0.7712185498173397,0.752655830083633,0.7351717740765407,0.7185786766634521,0.702732157146474,0.6875186066488492,0.6728469067594429,0.6586428175709093,0.6448449651735914,0.6314020136058149,0.6182705579816745,0.6054135492838617,0.5927990926858415,0.5803995162388329,0.5681906383442294,0.5561511833310491,0.5442623085576535,0.5325072161458584,0.5208708293276783,0.509339519256335,0.49790079143048266,0.486543302373291,0.4752563625754691,True,True,True,True,valid
444,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.6333333366666667,1.00000001,0.23333333666666667,0.24999999666666667,5.0,2.0033333333333334e-06,166.6673333366667,39.99999999,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,0.0008103944864809808,0.10080901711196663,0.20080901711181087,0.30080901711181257,0.4008090171118155,0.5008090171118185,0.6008090171118216,0.7008090171118244,0.8008090171118273,0.9008090171118301,1.0008090171118333,1.100809017111836,1.200809017111839,1.300809017111842,1.400809017111845,1.500809017111848,1.6008090171118379,1.700809017111826,1.8008090171118143,1.9008090171118026,2.000809017111791,2.1008090171117795,2.2008090171117676,2.3008090171117557,2.400809017111744,2.5008090171117323,2.600809017111721,2.7008090171117094,2.8008090171116975,2.9008090171116856,3.0008090171116737,1.0545654449233801,0.9635316343073448,0.9070501768009986,0.8638064213053618,0.8279150143108328,0.7967880601550921,0.769026554684654,0.743780225292743,0.7204876151660111,0.6987573938514341,0.6783047036392468,0.6589152847417772,0.6404234586729693,0.622698328537547,0.6056345384370976,0.5891459544896251,0.5731612080581943,0.5576204582272386,0.5424730682340466,0.5276757369683474,0.5131911861695535,0.4989870552034598,0.4850350871551974,0.47131043951263196,0.45779113915767766,0.444457630716694,0.4312923983191848,0.4182796429662991,0.4054050011876522,0.39265529286308243,0.3800182871886897,True,True,True,True,valid
445,352.99999999666665,110000.00000001,110000.0,1.10000001,7.066666663333333,0.4000000033333333,0.10000001,0.6333333366666667,1.00000001,0.23333333666666667,0.24999999666666667,5.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,0.0008216132452888157,0.10082025483160506,0.20082025483145144,0.3008202548314532,0.40082025483145617,0.5008202548314591,0.6008202548314621,0.700820254831465,0.800820254831468,0.900820254831471,1.0008202548314742,1.100820254831477,1.20082025483148,1.300820254831483,1.4008202548314859,1.5008202548314888,1.6008202548314787,1.7008202548314673,1.8008202548314551,1.9008202548314432,2.000820254831431,2.1008202548314197,2.2008202548314073,2.300820254831396,2.400820254831384,2.500820254831372,2.60082025483136,2.7008202548313482,2.800820254831337,2.9008202548313244,3.0008202548313125,1.1398772603451273,0.996060637208106,0.929463765617448,0.8815630050439911,0.8429194718685453,0.8099482273426755,0.7808526256285564,0.7545882146622612,0.7304882699102436,0.7080984197076461,0.6870938418023483,0.6672335023199629,0.6483332154495587,0.6302487883879448,0.6128650883935833,0.5960885753010687,0.57984219828126,0.5640616721905883,0.5486927833251134,0.5336893752856576,0.519011810899259,0.5046257895803714,0.4905014153097194,0.47661245835987603,0.4629357513812623,0.44945069927317005,0.4361388685623495,0.42298363551635904,0.4099698814151908,0.39708371767489886,0.3843122292757878,True,True,True,True,valid
