Tfc,Pa_des,Sc,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,Pc_des
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,66.66666666333333,0.6666666633333332,1e-08,1e-08,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,66.66666666333333,0.6666666633333332,0.6666666633333332,1e-08,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,66.66666666333333,0.6666666633333332,0.6666666633333332,1e-08,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,1e-08,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,1e-08,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.3166666633333334,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.15000001,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.99999999,0.7166666633333334,3.99999999,0.15000001,0.20000000333333334,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.99999999,0.7166666633333334,3.99999999,0.15000001,0.29999999,4.0,5.1e-07,333.3336666633333,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,213333.33319999665
362.99999999,236666.6666666633,4.06666667,0.99999999,0.7166666633333334,3.99999999,0.15000001,0.29999999,4.0,5.1e-07,0.00100001,0.01000001,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,213333.33319999665
343.00000000333335,110000.00000001,4.06666667,0.4000000033333333,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,5.1e-07,166.6673333366667,0.01000001,1e-08,0.33333333666666665,0.33333333666666665,1e-08,101325.0
343.00000000333335,110000.00000001,4.06666667,0.4000000033333333,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,5.1e-07,166.6673333366667,0.01000001,1e-08,0.33333333666666665,0.33333333666666665,1e-08,101325.0
343.00000000333335,110000.00000001,4.06666667,0.4000000033333333,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,5.1e-07,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,1e-08,101325.0
343.00000000333335,110000.00000001,4.06666667,0.99999999,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,5.1e-07,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,1e-08,101325.0
343.00000000333335,110000.00000001,4.06666667,0.99999999,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,5.1e-07,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,101325.0
343.00000000333335,110000.00000001,4.06666667,0.99999999,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,101325.0
343.00000000333335,236666.6666666633,4.06666667,0.99999999,0.5500000100000001,2.0000000033333336,0.39999999,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,4.06666667,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,0.01000001,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,1e-08,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,66.66666666333333,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,66.66666666333333,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,66.66666666333333,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,66.66666666333333,0.99999999,0.33333333666666665,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,499.99999999,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,226666.6662666633
343.00000000333335,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,5.0,3.4966666666666665e-06,499.99999999,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,226666.6662666633
362.99999999,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,5.0,3.4966666666666665e-06,499.99999999,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,226666.6662666633
362.99999999,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,5.0,3.4966666666666665e-06,499.99999999,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,200000.00013332997
362.99999999,236666.6666666633,9.99999999,0.99999999,0.7166666633333334,3.99999999,0.23333333666666667,0.15000001,5.0,3.4966666666666665e-06,499.99999999,26.669999996666665,66.66666666333333,0.99999999,0.99999999,0.6666666633333332,200000.00013332997
352.99999999666665,236666.6666666633,4.06666667,0.10000001,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,1e-08,0.99999999,0.6666666633333332,1e-08,200000.00013332997
352.99999999666665,236666.6666666633,4.06666667,0.10000001,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,200000.00013332997
333.00000001,236666.6666666633,4.06666667,0.10000001,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,200000.00013332997
333.00000001,236666.6666666633,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,200000.00013332997
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,101325.0
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,101325.0
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,0.00100001,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,101325.0
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,3.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,101325.0
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,1e-08,101325.0
333.00000001,110000.00000001,4.06666667,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,1.00000001,0.3166666633333334,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,1.00000001,0.15000001,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,2.9999999966666664,0.15000001,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,2.9999999966666664,0.15000001,0.24999999666666667,4.0,2.0033333333333334e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,2.9999999966666664,0.15000001,0.24999999666666667,4.0,4.9900000000000005e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.7166666633333334,2.9999999966666664,0.15000001,0.24999999666666667,4.0,4.9900000000000005e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,1e-08,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.5500000100000001,2.9999999966666664,0.15000001,0.24999999666666667,4.0,4.9900000000000005e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,1e-08,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.5500000100000001,2.9999999966666664,0.15000001,0.15000001,4.0,4.9900000000000005e-06,333.3336666633333,26.669999996666665,66.66666666333333,0.99999999,1e-08,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.5500000100000001,2.9999999966666664,0.15000001,0.15000001,4.0,4.9900000000000005e-06,333.3336666633333,0.01000001,66.66666666333333,0.99999999,1e-08,0.6666666633333332,101325.0
333.00000001,110000.00000001,9.99999999,0.6999999966666666,0.5500000100000001,2.9999999966666664,0.15000001,0.15000001,4.0,4.9900000000000005e-06,333.3336666633333,0.01000001,66.66666666333333,0.33333333666666665,1e-08,0.6666666633333332,101325.0
362.99999999,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.39999999,0.15000001,4.0,5.1e-07,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
362.99999999,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.39999999,0.24999999666666667,4.0,5.1e-07,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.39999999,0.24999999666666667,4.0,5.1e-07,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.39999999,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,3.99999999,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.4000000033333333,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,263333.3334666567
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,289999.99959998997
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,1e-08,289999.99959998997
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,1e-08,0.6666666633333332,0.6666666633333332,0.6666666633333332,289999.99959998997
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,66.66666666333333,0.6666666633333332,0.6666666633333332,0.6666666633333332,289999.99959998997
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,0.00100001,39.99999999,66.66666666333333,0.6666666633333332,0.6666666633333332,0.6666666633333332,289999.99959998997
343.00000000333335,299999.99999999,4.06666667,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,39.99999999,66.66666666333333,0.6666666633333332,0.6666666633333332,0.6666666633333332,289999.99959998997
343.00000000333335,299999.99999999,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,39.99999999,66.66666666333333,0.6666666633333332,0.6666666633333332,0.6666666633333332,289999.99959998997
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,39.99999999,66.66666666333333,0.6666666633333332,0.6666666633333332,0.6666666633333332,163333.33293333667
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,39.99999999,66.66666666333333,0.6666666633333332,1e-08,0.6666666633333332,163333.33293333667
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,13.340000003333335,66.66666666333333,0.6666666633333332,1e-08,0.6666666633333332,163333.33293333667
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.7166666633333334,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,13.340000003333335,66.66666666333333,1e-08,1e-08,0.6666666633333332,163333.33293333667
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,4.0,3.4966666666666665e-06,333.3336666633333,13.340000003333335,66.66666666333333,1e-08,1e-08,0.6666666633333332,163333.33293333667
343.00000000333335,173333.33333333666,9.99999999,0.99999999,0.5500000100000001,2.0000000033333336,0.23333333666666667,0.24999999666666667,5.0,3.4966666666666665e-06,333.3336666633333,13.340000003333335,66.66666666333333,1e-08,1e-08,0.6666666633333332,163333.33293333667
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.6333333366666667,3.99999999,0.3166666633333334,0.29999999,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,1e-08,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.6333333366666667,3.99999999,0.3166666633333334,0.20000000333333334,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,1e-08,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.6333333366666667,2.0000000033333336,0.3166666633333334,0.20000000333333334,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,1e-08,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.6333333366666667,2.0000000033333336,0.3166666633333334,0.20000000333333334,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,5.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,39.99999999,66.66666666333333,0.33333333666666665,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,39.99999999,1e-08,0.33333333666666665,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,39.99999999,1e-08,0.99999999,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,13.340000003333335,1e-08,0.99999999,0.6666666633333332,1e-08,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,499.99999999,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
352.99999999666665,110000.00000001,1.10000001,0.6999999966666666,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
352.99999999666665,110000.00000001,1.10000001,0.10000001,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
352.99999999666665,110000.00000001,1.10000001,0.10000001,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,101325.0
352.99999999666665,236666.6666666633,1.10000001,0.10000001,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
333.00000001,236666.6666666633,1.10000001,0.10000001,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
333.00000001,236666.6666666633,7.03333333,0.10000001,0.79999999,2.0000000033333336,0.3166666633333334,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
333.00000001,236666.6666666633,7.03333333,0.10000001,0.79999999,2.0000000033333336,0.15000001,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
333.00000001,236666.6666666633,7.03333333,0.10000001,0.79999999,2.0000000033333336,0.15000001,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
333.00000001,236666.6666666633,7.03333333,0.10000001,0.79999999,2.0000000033333336,0.15000001,0.20000000333333334,4.0,4.9900000000000005e-06,166.6673333366667,13.340000003333335,1e-08,0.99999999,0.6666666633333332,0.6666666633333332,226666.6662666633
352.99999999666665,110000.00000001,7.03333333,0.4000000033333333,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,5.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,33.333333336666676,0.33333333666666665,0.6666666633333332,0.99999999,101325.0
352.99999999666665,110000.00000001,7.03333333,0.4000000033333333,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,33.333333336666676,0.33333333666666665,0.6666666633333332,0.99999999,101325.0
352.99999999666665,110000.00000001,7.03333333,0.4000000033333333,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,101325.0
352.99999999666665,110000.00000001,7.03333333,0.99999999,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.33333333666666665,0.6666666633333332,0.99999999,101325.0
352.99999999666665,110000.00000001,7.03333333,0.99999999,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.99999999,0.6666666633333332,0.99999999,101325.0
352.99999999666665,110000.00000001,7.03333333,0.99999999,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.99999999,1e-08,0.99999999,101325.0
352.99999999666665,110000.00000001,1.20000001,0.89999999,0.6333333366666667,2.9999999966666664,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.99999999,1e-08,0.33333333666666665,110000.0
352.99999999666665,110000.00000001,1.20000001,0.89999999,0.6333333366666667,1.00000001,0.15000001,0.29999999,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.99999999,1e-08,0.33333333666666665,110000.0
352.99999999666665,110000.00000001,1.20000001,0.89999999,0.6333333366666667,1.00000001,0.15000001,0.20000000333333334,4.0,2.0033333333333334e-06,166.6673333366667,26.669999996666665,99.99999999,0.99999999,1e-08,0.33333333666666665,110000.0
