Complexity,Loss,Equation
1,0.29464817,"0.83552074"
4,0.2890562,"exp(x5 * -0.073852904)"
5,0.2869475,"exp(exp(x5) / -100.79756)"
7,0.28568274,"0.90108377 - square(exp(x5) / 88.709984)"
9,0.2853995,"exp((-0.35522264 / x1) - (exp(x5) / 111.09756))"
10,0.28521383,"exp((inv(-0.46125442) - exp(x5)) / (x1 - -87.13325))"
11,0.28449643,"exp((-0.35522264 / (0.8249713 + x1)) - (exp(x5) / 111.09756))"
