Complexity,Loss,Equation
1,8.798162,"3.7584379"
3,3.7451034,"x1 * 2.5911768e-5"
4,3.0479498,"square(x1) * 1.252056e-10"
5,0.9143481,"(x1 * 3.380116e-5) - x17"
7,0.31424233,"(x2 * 4.3191783e-5) - (x17 * 1.8579956)"
9,0.22177628,"((x2 * 0.014420331) / x0) - (x17 * 1.8260119)"
11,0.13801503,"(x2 * ((0.04637402 / x0) - 9.600257e-5)) - (x17 * 1.7336997)"
13,0.08703588,"(x2 * ((0.06391168 / x0) - 0.00015312874)) - ((x17 * 1.8322287) - 0.96466357)"
15,0.08703587,"(x2 * ((0.063869774 / x0) - 0.0001529959)) - (((x17 * 1.1604121) - 0.61016405) / x5)"
